idx,ref_x,ref_y,road_id,section_id,lane_id,lane_width,left_drivable_width,right_drivable_width,left_boundary_x,left_boundary_y,right_boundary_x,right_boundary_y
521,98.328125,97.766434,1,0,2,3.5,5.25,1.75,103.52847,98.486785,96.594677,97.526317
522,98.047073,99.528313,1,0,2,3.5,5.25,1.75,103.21344,100.461671,96.324951,99.217193
523,97.693878,101.277161,1,0,2,3.5,5.25,1.75,102.817544,102.42195,95.985989,100.895564
524,97.269142,103.010033,1,0,2,3.5,5.25,1.75,102.341459,104.364322,95.57837,102.558603
525,96.77359,104.723991,1,0,2,3.5,5.25,1.75,101.785996,106.285493,95.102788,104.203491
526,96.208054,106.416138,1,0,2,3.5,5.25,1.75,101.152087,108.182217,94.560043,105.827444
527,95.573471,108.083641,1,0,2,3.5,5.25,1.75,100.440786,110.051317,93.951033,107.427749
528,94.870941,109.723663,1,0,2,3.5,5.25,1.75,99.653321,111.889614,93.276814,109.00168
529,94.101624,111.333443,1,0,2,3.5,5.25,1.75,98.790996,113.694011,92.538499,110.546587
530,93.266853,112.910255,1,0,2,3.5,5.25,1.75,97.855303,115.461458,91.73737,112.059855
531,92.367996,114.451454,1,0,2,3.5,5.25,1.75,96.847777,117.188983,90.874736,113.538945
532,91.406601,115.95443,1,0,2,3.5,5.25,1.75,95.77015,118.873665,89.952084,114.981351
533,90.38427,117.416641,1,0,2,3.5,5.25,1.75,94.624223,120.512654,88.970952,116.384637
534,89.302742,118.835632,1,0,2,3.5,5.25,1.75,93.411941,122.103197,87.933009,117.746444
535,88.188942,120.172615,1,0,2,3.5,5.25,1.75,92.131554,123.639359,86.874738,119.017034
536,87.024536,121.425468,1,0,2,3.5,5.25,1.75,90.77017,125.104154,85.775992,120.19924
537,85.792885,122.612274,1,0,2,3.5,5.25,1.75,89.330164,126.491727,84.613792,121.319123
538,84.497711,123.729424,1,0,2,3.5,5.25,1.75,87.815891,127.797861,83.391651,122.373278
539,83.142967,124.773521,1,0,2,3.5,5.25,1.75,86.23197,129.018585,82.1133,123.3585
540,81.732758,125.741394,1,0,2,3.5,5.25,1.75,84.583199,130.15019,80.78261,124.271795
541,80.271362,126.630119,1,0,2,3.5,5.25,1.75,82.874585,131.189256,79.403621,125.110407
542,78.763229,127.436966,1,0,2,3.5,5.25,1.75,81.111326,132.132596,77.98053,125.871756
543,77.212936,128.159515,1,0,2,3.5,5.25,1.75,79.298775,132.977376,76.517657,126.553562
544,75.625191,128.795547,1,0,2,3.5,5.25,1.75,77.442437,133.721003,75.019442,127.153729
545,74.004814,129.34314,1,0,2,3.5,5.25,1.75,75.547948,134.361231,73.490436,127.670443
546,72.356728,129.800644,1,0,2,3.5,5.25,1.75,73.621061,134.896128,71.935283,128.102149
547,70.685951,130.166656,1,0,2,3.5,5.25,1.75,71.667644,135.324057,70.35872,128.447523
548,68.997543,130.440063,1,0,2,3.5,5.25,1.75,69.693613,135.643715,68.76552,128.705513
549,67.296631,130.620026,1,0,2,3.5,5.25,1.75,67.704964,135.854122,67.16052,128.875327
550,65.588387,130.706009,1,0,2,3.5,5.25,1.75,65.707743,135.954652,65.548601,128.956461
551,63.737194,130.708099,1,0,2,3.5,5.25,1.75,63.707831,135.958017,63.746982,128.958127
552,61.737225,130.696915,1,0,2,3.5,5.25,1.75,61.707862,135.946833,61.747012,128.946942
553,59.737255,130.68573,1,0,2,3.5,5.25,1.75,59.707892,135.935648,59.747043,128.935757
554,57.737286,130.674545,1,0,2,3.5,5.25,1.75,57.707923,135.924463,57.747073,128.924573
555,55.737316,130.663361,1,0,2,3.5,5.25,1.75,55.707954,135.913279,55.747104,128.913388
556,53.737347,130.652176,1,0,2,3.5,5.25,1.75,53.707984,135.902094,53.747134,128.902203
557,51.737377,130.640991,1,0,2,3.5,5.25,1.75,51.708015,135.890909,51.747165,128.891019
558,49.737411,130.629807,1,0,2,3.5,5.25,1.75,49.708049,135.879725,49.747199,128.879834
559,47.737442,130.618622,1,0,2,3.5,5.25,1.75,47.708079,135.86854,47.74723,128.868649
560,45.737473,130.607437,1,0,2,3.5,5.25,1.75,45.70811,135.857355,45.74726,128.857464
561,43.737507,130.596252,1,0,2,3.5,5.25,1.75,43.708144,135.84617,43.747294,128.84628
562,41.737537,130.585052,1,0,2,3.5,5.25,1.75,41.708175,135.834971,41.747325,128.83508
563,39.737568,130.573868,1,0,2,3.5,5.25,1.75,39.708205,135.823786,39.747355,128.823895
564,37.737598,130.562683,1,0,2,3.5,5.25,1.75,37.708236,135.812601,37.747386,128.81271
565,35.737629,130.551498,1,0,2,3.5,5.25,1.75,35.708266,135.801416,35.747416,128.801526
566,33.737659,130.540314,1,0,2,3.5,5.25,1.75,33.708297,135.790232,33.747447,128.790341
567,31.737692,130.529129,1,0,2,3.5,5.25,1.75,31.708329,135.779047,31.747479,128.779156
568,29.737724,130.517944,1,0,2,3.5,5.25,1.75,29.708362,135.767862,29.747512,128.767972
569,27.737755,130.50676,1,0,2,3.5,5.25,1.75,27.708392,135.756678,27.747542,128.756787
570,25.737785,130.495575,1,0,2,3.5,5.25,1.75,25.708423,135.745493,25.747573,128.745602
571,23.737818,130.48439,1,0,2,3.5,5.25,1.75,23.708455,135.734308,23.747605,128.734418
572,21.737848,130.473206,1,0,2,3.5,5.25,1.75,21.708486,135.723124,21.747636,128.723233
573,19.737881,130.462021,1,0,2,3.5,5.25,1.75,19.708518,135.711939,19.747668,128.712048
574,17.740187,130.450775,8,0,2,3.5,5.25,1.75,17.708541,135.70068,17.750735,128.700807
575,15.761253,130.434891,8,0,2,3.5,5.25,1.75,15.70861,135.684627,15.778801,128.684979
576,13.782396,130.411102,8,0,2,3.5,5.25,1.75,13.708753,135.660586,13.806944,128.661275
577,11.803652,130.379395,8,0,2,3.5,5.25,1.75,11.709012,135.628541,11.835198,128.629679
578,9.817297,130.340149,8,0,2,3.5,5.25,1.75,9.709403,135.58904,9.853262,128.590518
579,7.80864,130.299606,8,0,2,3.5,5.25,1.75,7.709811,135.548676,7.841584,128.549916
580,5.787928,130.265625,8,0,2,3.5,5.25,1.75,5.710094,135.515048,5.813872,128.515817
581,3.767095,130.239685,8,0,2,3.5,5.25,1.75,3.71026,135.489377,3.78604,128.489788
582,1.746175,130.221863,8,0,2,3.5,5.25,1.75,1.710339,135.47174,1.758121,128.471904
583,-0.257358,130.209412,4,0,-2,3.5,5.25,1.75,-0.289623,135.459312,-0.246602,128.459445
584,-2.25732,130.197113,4,0,-2,3.5,5.25,1.75,-2.289586,135.447014,-2.246565,128.447146
585,-4.257282,130.184845,4,0,-2,3.5,5.25,1.75,-4.289547,135.434746,-4.246527,128.434878
586,-6.257244,130.172546,4,0,-2,3.5,5.25,1.75,-6.28951,135.422447,-6.246489,128.422579
587,-8.257207,130.160248,4,0,-2,3.5,5.25,1.75,-8.289473,135.410149,-8.246452,128.410281
588,-10.257169,130.147949,4,0,-2,3.5,5.25,1.75,-10.289434,135.39785,-10.246414,128.397982
589,-12.257131,130.135681,4,0,-2,3.5,5.25,1.75,-12.289396,135.385582,-12.246375,128.385714
590,-14.257093,130.123383,4,0,-2,3.5,5.25,1.75,-14.289359,135.373283,-14.246338,128.373416
591,-16.257055,130.111084,4,0,-2,3.5,5.25,1.75,-16.289321,135.360985,-16.2463,128.361117
592,-18.257017,130.098785,4,0,-2,3.5,5.25,1.75,-18.289283,135.348686,-18.246262,128.348818
593,-20.256979,130.086517,4,0,-2,3.5,5.25,1.75,-20.289245,135.336418,-20.246224,128.33655
594,-22.256943,130.074219,4,0,-2,3.5,5.25,1.75,-22.289208,135.32412,-22.246188,128.324252
595,-24.256905,130.06192,4,0,-2,3.5,5.25,1.75,-24.28917,135.311821,-24.246149,128.311953
596,-26.256866,130.049622,4,0,-2,3.5,5.25,1.75,-26.289132,135.299522,-26.246111,128.299655
597,-28.256828,130.037354,4,0,-2,3.5,5.25,1.75,-28.289094,135.287254,-28.246073,128.287387
598,-30.256792,130.025055,515,0,-2,3.5,5.25,1.75,-30.289055,135.274956,-30.246038,128.275088
599,-32.256752,130.012756,515,0,-2,3.5,5.25,1.75,-32.289015,135.262657,-32.245998,128.262789
600,-34.256714,130.000458,515,0,-2,3.5,5.25,1.75,-34.288977,135.250359,-34.245959,128.250491
601,-36.256676,129.98819,515,0,-2,3.5,5.25,1.75,-36.288939,135.238091,-36.245921,128.238223
602,-38.256638,129.975891,515,0,-2,3.5,5.25,1.75,-38.288901,135.225792,-38.245883,128.225924
603,-40.256599,129.963593,515,0,-2,3.5,5.25,1.75,-40.288863,135.213493,-40.245845,128.213626
604,-42.256561,129.951294,515,0,-2,3.5,5.25,1.75,-42.288825,135.201195,-42.245807,128.201327
605,-44.256523,129.939026,515,0,-2,3.5,5.25,1.75,-44.288787,135.188927,-44.245769,128.189059
606,-46.256489,129.926727,515,0,-2,3.5,5.25,1.75,-46.288752,135.176628,-46.245734,128.17676
607,-48.256451,129.914429,515,0,-2,3.5,5.25,1.75,-48.288714,135.16433,-48.245696,128.164462
608,-50.256413,129.90213,515,0,-2,3.5,5.25,1.75,-50.288676,135.152031,-50.245658,128.152163
609,-52.256374,129.889862,515,0,-2,3.5,5.25,1.75,-52.288638,135.139763,-52.24562,128.139895
610,-54.256336,129.877563,515,0,-2,3.5,5.25,1.75,-54.2886,135.127464,-54.245582,128.127597
611,-56.256298,129.865265,515,0,-2,3.5,5.25,1.75,-56.288561,135.115166,-56.245544,128.115298
612,-58.256264,129.852966,515,0,-2,3.5,5.25,1.75,-58.288527,135.102867,-58.245509,128.102999
613,-60.256226,129.840698,515,0,-2,3.5,5.25,1.75,-60.288489,135.090599,-60.245471,128.090731
614,-62.256187,129.8284,515,0,-2,3.5,5.25,1.75,-62.288451,135.0783,-62.245433,128.078433
615,-64.038719,129.786072,515,0,-2,3.5,5.25,1.75,-64.287708,135.030164,-63.955723,128.038041
616,-65.784332,129.661514,515,0,-2,3.5,5.25,1.75,-66.282438,134.887832,-65.618297,127.919409
617,-67.522064,129.454071,515,0,-2,3.5,5.25,1.75,-68.268161,134.650785,-67.273365,127.721833
618,-69.247948,129.164246,515,0,-2,3.5,5.25,1.75,-70.240347,134.319597,-68.917148,127.445795
619,-70.958099,128.792648,5,0,-2,3.5,5.25,1.75,-72.194555,133.894969,-70.545948,127.091875
620,-72.648643,128.340134,5,0,-2,3.5,5.25,1.75,-74.126356,133.377878,-72.156073,126.660886
621,-74.315765,127.807747,5,0,-2,3.5,5.25,1.75,-76.031391,132.769513,-73.74389,126.153825
622,-75.955673,127.196671,5,0,-2,3.5,5.25,1.75,-77.905332,132.07123,-75.305787,125.571817
623,-77.564667,126.508301,5,0,-2,3.5,5.25,1.75,-79.743943,131.284623,-76.838241,124.916193
624,-79.139099,125.744194,5,0,-2,3.5,5.25,1.75,-81.543064,130.411468,-78.337777,124.188436
625,-80.675407,124.906052,5,0,-2,3.5,5.25,1.75,-83.298619,129.453717,-79.801004,123.390163
626,-82.17012,123.995811,5,0,-2,3.5,5.25,1.75,-85.006641,128.413577,-81.224613,122.523223
627,-83.61985,123.015518,5,0,-2,3.5,5.25,1.75,-86.663264,127.293384,-82.605379,121.589563
628,-85.021324,121.967377,5,0,-2,3.5,5.25,1.75,-88.264741,126.095663,-83.940185,120.591281
629,-86.371353,120.853767,5,0,-2,3.5,5.25,1.75,-89.807434,124.823131,-85.225993,119.530646
630,-87.666908,119.677223,5,0,-2,3.5,5.25,1.75,-91.287876,123.478682,-86.459919,118.41007
631,-88.905037,118.440392,5,0,-2,3.5,5.25,1.75,-92.702699,122.065342,-87.63915,117.232075
632,-90.082939,117.14608,5,0,-2,3.5,5.25,1.75,-94.0487,120.586318,-88.761019,115.999334
633,-91.19796,115.797211,5,0,-2,3.5,5.25,1.75,-95.322844,119.044953,-89.822999,114.71463
634,-92.247559,114.396843,5,0,-2,3.5,5.25,1.75,-96.522233,117.444737,-90.822667,113.380878
635,-93.255379,112.914261,5,0,-2,3.5,5.25,1.75,-97.646978,115.791127,-91.791512,111.955306
636,-94.249115,111.350037,5,0,-2,3.5,5.25,1.75,-98.719407,114.103033,-92.759018,110.432371
637,-95.198738,109.758652,5,0,-2,3.5,5.25,1.75,-99.74423,112.385628,-93.683574,108.882993
638,-96.103508,108.141342,5,0,-2,3.5,5.25,1.75,-100.720649,110.640244,-94.564461,107.308375
639,-96.962723,106.49939,5,0,-2,3.5,5.25,1.75,-101.647904,108.868266,-95.400996,105.709764
640,-97.775703,104.834053,5,0,-2,3.5,5.25,1.75,-102.525264,107.071053,-96.192516,104.088386
641,-98.541824,103.146645,5,0,-2,3.5,5.25,1.75,-103.352055,105.250018,-96.938414,102.44552
642,-99.26049,101.438484,5,0,-2,3.5,5.25,1.75,-104.127631,103.40659,-97.63811,100.782449
643,-99.931129,99.710907,5,0,-2,3.5,5.25,1.75,-104.851377,101.542208,-98.291047,99.100473
644,-100.553215,97.965256,5,0,-2,3.5,5.25,1.75,-105.522725,99.65832,-98.896712,97.400901
645,-101.126266,96.202904,5,0,-2,3.5,5.25,1.75,-106.141156,97.756409,-99.454637,95.685069
646,-101.649841,94.425224,5,0,-2,3.5,5.25,1.75,-106.706193,95.837954,-99.964391,93.954314
647,-102.12352,92.633598,5,0,-2,3.5,5.25,1.75,-107.217382,93.904451,-100.425566,92.209981
648,-102.546944,90.82943,5,0,-2,3.5,5.25,1.75,-107.674336,91.957415,-100.837813,90.453434
649,-102.919777,89.014145,5,0,-2,3.5,5.25,1.75,-108.076693,89.998379,-101.200805,88.686067
650,-103.241722,87.189133,5,0,-2,3.5,5.25,1.75,-108.424133,88.028847,-101.514252,86.909228
651,-103.512527,85.35585,5,0,-2,3.5,5.25,1.75,-108.716384,86.050385,-101.777909,85.124339
652,-103.731995,83.515709,5,0,-2,3.5,5.25,1.75,-108.95323,84.064525,-101.991583,83.33277
653,-103.89994,81.670151,5,0,-2,3.5,5.25,1.75,-109.134476,82.072819,-102.155095,81.535928
654,-104.016243,79.820618,5,0,-2,3.5,5.25,1.75,-109.259988,80.076821,-102.268328,79.735217
655,-104.080803,77.968559,5,0,-2,3.5,5.25,1.75,-109.32966,78.0781,-102.331184,77.932046
656,-104.093567,76.115425,5,0,-2,3.5,5.25,1.75,-109.343435,76.078217,-102.343611,76.127828
657,-104.071945,74.137184,5,0,-2,3.5,5.25,1.75,-109.321615,74.078338,-102.322055,74.1568
658,-104.04953,72.137314,5,0,-2,3.5,5.25,1.75,-109.2992,72.078467,-102.29964,72.156929
659,-104.027107,70.137436,5,0,-2,3.5,5.25,1.75,-109.276777,70.078589,-102.277217,70.157051
660,-104.004692,68.137566,5,0,-2,3.5,5.25,1.75,-109.254362,68.078719,-102.254802,68.157181
661,-103.982277,66.137688,5,0,-2,3.5,5.25,1.75,-109.231947,66.078841,-102.232387,66.157303
662,-103.959854,64.13781,5,0,-2,3.5,5.25,1.75,-109.209524,64.078963,-102.209964,64.157425
663,-103.937439,62.137939,5,0,-2,3.5,5.25,1.75,-109.187109,62.079093,-102.187549,62.157555
664,-103.915024,60.138065,5,0,-2,3.5,5.25,1.75,-109.164694,60.079219,-102.165134,60.157681
665,-103.892601,58.138191,5,0,-2,3.5,5.25,1.75,-109.142271,58.079345,-102.142711,58.157807
666,-103.870186,56.138317,5,0,-2,3.5,5.25,1.75,-109.119856,56.079471,-102.120296,56.157933
667,-103.847763,54.138443,5,0,-2,3.5,5.25,1.75,-109.097433,54.079597,-102.097873,54.158058
668,-103.825348,52.138565,5,0,-2,3.5,5.25,1.75,-109.075018,52.079719,-102.075458,52.158181
669,-103.802933,50.138695,5,0,-2,3.5,5.25,1.75,-109.052603,50.079848,-102.053043,50.15831
670,-103.78051,48.138817,5,0,-2,3.5,5.25,1.75,-109.03018,48.07997,-102.03062,48.158432
671,-103.758095,46.138947,5,0,-2,3.5,5.25,1.75,-109.007765,46.0801,-102.008205,46.158562
672,-103.73568,44.139069,5,0,-2,3.5,5.25,1.75,-108.98535,44.080222,-101.98579,44.158684
673,-103.713257,42.138939,763,0,-1,3.5,5.25,1.75,-108.962927,42.080092,-101.963367,42.158554
674,-103.633377,40.301567,763,0,-1,3.5,5.25,1.75,-108.855737,39.763558,-101.89259,40.480903
675,-103.340439,38.54657,763,0,-1,3.5,5.25,1.75,-108.454429,37.359302,-101.635775,38.942326
676,-102.8302,36.842022,763,0,-1,3.5,5.25,1.75,-107.755428,35.024158,-101.188458,37.447976
677,-102.11068,35.214725,763,0,-1,3.5,5.25,1.75,-106.769721,32.794843,-100.557666,36.021353
678,-101.193184,33.69025,763,0,-1,3.5,5.25,1.75,-105.512799,30.70639,-99.753312,34.684871
679,-100.09214,32.292564,763,0,-1,3.5,5.25,1.75,-104.004424,28.791631,-98.788045,33.459542
680,-98.831009,31.055948,763,0,-1,3.5,5.25,1.75,-102.245234,27.06777,-97.692934,32.385341
681,-97.41851,30.003862,763,0,-1,3.5,5.25,1.75,-100.262026,25.590596,-96.470672,31.474951
682,-95.876709,29.152462,763,0,-1,3.5,5.25,1.75,-98.097271,24.395193,-95.136522,30.738218
683,-94.233932,28.517387,763,0,-1,3.5,5.25,1.75,-95.790743,23.503522,-93.714996,30.188676
684,-92.520363,28.110313,763,0,-1,3.5,5.25,1.75,-93.384817,22.931972,-92.232211,29.836427
685,-90.767487,27.938713,763,0,-1,3.5,5.25,1.75,-90.923702,22.691038,-90.715415,29.687938
686,-88.824333,27.937235,763,0,-1,3.5,5.25,1.75,-88.809746,22.687255,-88.829196,29.687228
687,-86.824341,27.942793,18,0,-2,3.5,5.25,1.75,-86.809754,22.692813,-86.829203,29.692786
688,-84.824348,27.948349,18,0,-2,3.5,5.25,1.75,-84.809761,22.698369,-84.829211,29.698342
689,-82.824356,27.953907,18,0,-2,3.5,5.25,1.75,-82.809769,22.703927,-82.829218,29.7039
690,-80.824364,27.959463,18,0,-2,3.5,5.25,1.75,-80.809776,22.709483,-80.829226,29.709456
691,-78.824379,27.965021,18,0,-2,3.5,5.25,1.75,-78.809792,22.715041,-78.829241,29.715014
692,-76.824387,27.970577,19,0,-2,3.5,5.25,1.75,-76.809799,22.720598,-76.829249,29.72057
693,-74.824394,27.976135,19,0,-2,3.5,5.25,1.75,-74.809807,22.726156,-74.829257,29.726128
694,-72.824402,27.981691,19,0,-2,3.5,5.25,1.75,-72.809815,22.731712,-72.829264,29.731685
695,-70.824409,27.987249,19,0,-2,3.5,5.25,1.75,-70.809822,22.73727,-70.829272,29.737243
696,-68.824417,27.992805,19,0,-2,3.5,5.25,1.75,-68.80983,22.742826,-68.82928,29.742799
697,-66.824425,27.998363,255,0,-2,3.5,5.25,1.75,-66.809838,22.748384,-66.829287,29.748357
698,-64.824432,28.00392,255,0,-2,3.5,5.25,1.75,-64.809845,22.75394,-64.829295,29.753913
699,-62.824432,28.009478,255,0,-2,3.5,5.25,1.75,-62.809845,22.759498,-62.829295,29.759471
700,-60.824444,28.015034,255,0,-2,3.5,5.25,1.75,-60.809857,22.765054,-60.829306,29.765027
701,-58.824451,28.020592,255,0,-2,3.5,5.25,1.75,-58.809864,22.770612,-58.829314,29.770585
702,-56.824459,28.026148,255,0,-2,3.5,5.25,1.75,-56.809872,22.776168,-56.829321,29.776141
703,-54.824467,28.031706,255,0,-2,3.5,5.25,1.75,-54.809879,22.781726,-54.829329,29.781699
704,-52.824474,28.037262,255,0,-2,3.5,5.25,1.75,-52.809887,22.787282,-52.829337,29.787255
705,-50.824482,28.04282,255,0,-2,3.5,5.25,1.75,-50.809895,22.79284,-50.829344,29.792813
706,-48.82449,28.048376,255,0,-2,3.5,5.25,1.75,-48.809902,22.798396,-48.829352,29.798369
707,-46.824497,28.053934,255,0,-2,3.5,5.25,1.75,-46.80991,22.803954,-46.82936,29.803927
708,-44.824505,28.05949,255,0,-2,3.5,5.25,1.75,-44.809918,22.809511,-44.829367,29.809483
709,-42.824512,28.065048,255,0,-2,3.5,5.25,1.75,-42.809925,22.815069,-42.829375,29.815041
710,-40.82452,28.070604,255,0,-2,3.5,5.25,1.75,-40.809933,22.820625,-40.829383,29.820598
711,-38.824528,28.076162,255,0,-2,3.5,5.25,1.75,-38.809941,22.826183,-38.82939,29.826156
712,-36.824535,28.081718,255,0,-2,3.5,5.25,1.75,-36.809948,22.831739,-36.829398,29.831712
713,-34.824543,28.087275,255,0,-2,3.5,5.25,1.75,-34.809956,22.837295,-34.829405,29.837268
714,-32.824551,28.092833,255,0,-2,3.5,5.25,1.75,-32.809963,22.842853,-32.829413,29.842826
715,-30.82456,28.098389,255,0,-2,3.5,5.25,1.75,-30.809973,22.848409,-30.829423,29.848382
716,-28.824568,28.103947,255,0,-2,3.5,5.25,1.75,-28.809981,22.853967,-28.82943,29.85394
717,-26.824574,28.109503,20,0,-2,3.5,5.25,1.75,-26.809986,22.859523,-26.829436,29.859496
718,-24.824581,28.115059,20,0,-2,3.5,5.25,1.75,-24.809994,22.865079,-24.829444,29.865052
719,-22.824591,28.120617,20,0,-2,3.5,5.25,1.75,-22.810003,22.870637,-22.829453,29.87061
720,-20.824598,28.126173,20,0,-2,3.5,5.25,1.75,-20.810011,22.876193,-20.829461,29.876166
721,-18.824606,28.131731,20,0,-2,3.5,5.25,1.75,-18.810019,22.881751,-18.829468,29.881724
722,-16.824614,28.137287,20,0,-2,3.5,5.25,1.75,-16.810026,22.887307,-16.829476,29.88728
723,-14.82462,28.142845,20,0,-2,3.5,5.25,1.75,-14.810033,22.892865,-14.829483,29.892838
724,-12.824628,28.148401,20,0,-2,3.5,5.25,1.75,-12.810041,22.898422,-12.82949,29.898394
725,-10.824636,28.153959,20,0,-2,3.5,5.25,1.75,-10.810049,22.90398,-10.829499,29.903952
726,-8.824644,28.159515,20,0,-2,3.5,5.25,1.75,-8.810057,22.909536,-8.829506,29.909509
727,-6.824652,28.165073,20,0,-2,3.5,5.25,1.75,-6.810064,22.915094,-6.829514,29.915067
728,-4.824659,28.17063,20,0,-2,3.5,5.25,1.75,-4.810072,22.92065,-4.829522,29.920623
729,-2.824667,28.176188,20,0,-2,3.5,5.25,1.75,-2.81008,22.926208,-2.829529,29.926181
730,-0.824674,28.181744,20,0,-2,3.5,5.25,1.75,-0.810087,22.931764,-0.829537,29.931737
731,1.175318,28.187302,20,0,-2,3.5,5.25,1.75,1.189905,22.937322,1.170456,29.937295
732,3.17531,28.192858,20,0,-2,3.5,5.25,1.75,3.189898,22.942878,3.170448,29.942851
733,5.175301,28.198416,20,0,-2,3.5,5.25,1.75,5.189888,22.948436,5.170438,29.948409
734,7.175293,28.203972,20,0,-2,3.5,5.25,1.75,7.18988,22.953992,7.170431,29.953965
735,9.175285,28.20953,20,0,-2,3.5,5.25,1.75,9.189873,22.95955,9.170423,29.959523
736,11.175278,28.215086,20,0,-2,3.5,5.25,1.75,11.189865,22.965106,11.170415,29.965079
737,13.17527,28.220644,20,0,-2,3.5,5.25,1.75,13.189857,22.970664,13.170408,29.970637
738,15.175262,28.2262,20,0,-2,3.5,5.25,1.75,15.18985,22.97622,15.1704,29.976193
739,17.175255,28.231758,20,0,-2,3.5,5.25,1.75,17.189842,22.981778,17.170392,29.981751
740,19.175247,28.237314,20,0,-2,3.5,5.25,1.75,19.189834,22.987335,19.170385,29.987307
741,21.17524,28.242872,20,0,-2,3.5,5.25,1.75,21.189827,22.992893,21.170377,29.992865
742,23.175232,28.248428,20,0,-2,3.5,5.25,1.75,23.189819,22.998449,23.17037,29.998422
743,25.175224,28.253986,20,0,-2,3.5,5.25,1.75,25.189812,23.004007,25.170362,30.00398
744,27.175219,28.259542,848,0,-1,3.5,4.725,1.75,27.188349,23.534561,27.170356,30.009536
745,29.064625,28.289486,848,0,-1,3.5,4.725,1.75,29.374525,23.57466,28.949847,30.035718
746,30.801516,28.526794,848,0,-1,3.5,4.725,1.75,31.767721,23.901638,30.443662,30.239815
747,32.488152,29.004667,848,0,-1,3.5,4.725,1.75,34.091672,24.560081,31.894255,30.65081
748,34.091381,29.713715,848,0,-1,3.5,4.725,1.75,36.300703,25.537051,33.273114,31.260627
749,35.579704,30.639997,848,0,-1,3.5,4.725,1.75,38.351406,26.813341,34.553148,32.057278
750,36.921581,31.763418,848,0,-1,3.5,4.725,1.75,40.206931,28.367523,35.704785,33.021157
751,38.069073,33.057957,848,0,-1,3.5,4.725,1.75,41.834655,30.203834,36.674413,34.115039
752,39.005329,34.512604,848,0,-1,3.5,4.725,1.75,43.162737,32.267257,37.465548,35.344214
753,39.708366,36.093204,848,0,-1,3.5,4.725,1.75,44.159998,34.509347,38.059614,36.679818
754,40.161671,37.762657,848,0,-1,3.5,4.725,1.75,44.803016,36.877477,38.442654,38.090502
755,40.354614,39.481762,848,0,-1,3.5,4.725,1.75,45.076707,39.316036,38.605691,39.543142
756,40.383057,41.443401,848,0,-1,3.5,4.725,1.75,45.107651,41.381462,38.633207,41.466342
757,40.409275,43.44323,9,0,1,3.5,4.725,1.75,45.133869,43.381291,38.659425,43.46617
758,40.435493,45.443058,9,0,1,3.5,4.725,1.75,45.160087,45.38112,38.685644,45.465998
759,40.461708,47.442886,9,0,1,3.5,4.725,1.75,45.186302,47.380948,38.711858,47.465827
760,40.487926,49.442715,9,0,1,3.5,4.725,1.75,45.21252,49.380776,38.738077,49.465655
761,40.514145,51.442543,9,0,1,3.5,4.725,1.75,45.238739,51.380605,38.764295,51.465483
762,40.540363,53.442368,152,0,1,3.5,4.725,1.75,45.264957,53.380429,38.790514,53.465308
763,40.566582,55.442196,152,0,1,3.5,4.725,1.75,45.291176,55.380257,38.816732,55.465136
764,40.60117,57.499603,152,0,1,3.5,4.725,1.75,45.321145,57.281759,38.853031,57.580286
765,40.892429,59.764595,152,0,1,3.5,4.725,1.75,45.513961,58.781199,39.180751,60.128816
766,41.548569,61.95195,152,0,1,3.5,4.725,1.75,45.948331,60.229243,39.919027,62.58999
767,42.552071,64.003296,152,0,1,3.5,4.725,1.75,46.612655,61.587249,41.04815,64.898128
768,43.876812,65.864647,152,0,1,3.5,4.725,1.75,47.488141,62.817693,42.539283,66.993148
769,45.588455,67.502228,152,0,1,3.5,4.725,1.75,48.472802,63.759746,44.520179,68.888332
770,47.608013,68.740295,152,0,1,3.5,4.725,1.75,49.634599,64.471973,46.857426,70.321155
771,49.843914,69.522713,152,0,1,3.5,4.725,1.75,50.920853,64.922079,49.445048,71.226651
772,52.194778,69.813988,152,0,1,3.5,4.725,1.75,52.27324,65.089639,52.165719,71.563746
773,54.221592,69.817886,152,0,1,3.5,4.725,1.75,54.227635,65.09289,54.219354,71.567885
774,56.221588,69.82045,152,0,1,3.5,4.725,1.75,56.227631,65.095454,56.21935,71.570448
775,58.222004,69.822998,11,0,1,3.5,4.725,1.75,58.228047,65.098002,58.219766,71.572997
776,60.222,69.825562,11,0,1,3.5,4.725,1.75,60.228043,65.100565,60.219762,71.57556
777,62.222,69.828117,11,0,1,3.5,4.725,1.75,62.228043,65.103121,62.219762,71.578116
778,64.222,69.830673,11,0,1,3.5,4.725,1.75,64.228043,65.105677,64.219762,71.580672
779,66.222,69.833229,11,0,1,3.5,4.725,1.75,66.228043,65.108233,66.219762,71.583228
780,68.222,69.835785,11,0,1,3.5,4.725,1.75,68.228043,65.110789,68.219762,71.585783
781,70.221992,69.838341,11,0,1,3.5,4.725,1.75,70.228035,65.113345,70.219755,71.588339
782,72.221992,69.840904,11,0,1,3.5,4.725,1.75,72.228035,65.115908,72.219755,71.590903
783,74.221992,69.84346,11,0,1,3.5,4.725,1.75,74.228035,65.118464,74.219755,71.593459
784,76.221992,69.846016,11,0,1,3.5,4.725,1.75,76.228035,65.12102,76.219755,71.596014
785,78.221992,69.848572,11,0,1,3.5,4.725,1.75,78.228035,65.123576,78.219755,71.59857
786,80.221992,69.851128,11,0,1,3.5,4.725,1.75,80.228035,65.126132,80.219755,71.601126
